tweet_id	begin	end	type	extraction	drug	tweet	meddra_code	meddra_term																																													
345284715630190592	14	22	ADR	allergic	enbrel	@ajswurld i'm allergic to enbrel :-( bad reaction	10001718	allergic reaction																																													
345284736110960641	68	72	ADR	sick	metho	"rt @ajswurld: @parthritis i don't know that one, but metho made me sick  everyday i took it. i had to stop. enbrel has worked wonders for m?"	10016365	feeling sick																																													
345297976589172736	40	56	ADR	hating the world	vyvanse	just wondering where the side effect of hating the world is stated on vyvanse advertisements?	10002368	anger																																													
345416979722678272	113	120	ADR	bloated	lamictal	"this lamictal shit ain't cuttin the mustard; any ""mood stabilizers"" that don't steal your soul &amp; make u a bloated zombie a la britney?"	10005264	bloated feeling																																													
345416979722678272	82	97	ADR	steal your soul	lamictal	"this lamictal shit ain't cuttin the mustard; any ""mood stabilizers"" that don't steal your soul &amp; make u a bloated zombie a la britney?"	10016340	feeling lifeless																																													
345416979722678272	121	127	ADR	zombie	lamictal	"this lamictal shit ain't cuttin the mustard; any ""mood stabilizers"" that don't steal your soul &amp; make u a bloated zombie a la britney?"	10016384	felt like a zombie																																													
345505967829573632	52	71	ADR	not working as well	seroquel	"@tweetnomdeplume ssris were great for me for ages, not working as well now. thus seroquel.  i?m also on clonazepam, makes me sleepy too."	10043087	tachyphylaxis																																													
345505967829573632	126	132	ADR	sleepy	seroquel	"@tweetnomdeplume ssris were great for me for ages, not working as well now. thus seroquel.  i?m also on clonazepam, makes me sleepy too."	10041014	sleepiness																																													
345537648926015488	56	78	ADR	like taking rat poison	cipro	@sarahchoueiry cipro and flagyl are the absolute worst. like taking rat poison.	10016370	feeling unwell																																													
345567138376994816					humira	"have decided to skip my #humira shot today. my body's having hysterics, need time to simmer down #rheum"																																															
345577264949379072	123	137	ADR	worsening pain	baclofen	"@fragileannie @meilufay i tried baclofen, another common muscle relaxer, and had too many side-effects from it, including worsening pain."	10033499	pain worsened																																													
345621393452445696					tysabri	@muhleeah i heard of tysabri. should work good on ms. but serious side effects as well  :(																																															
345626164481634304	54	63	ADR	hypomania	effexor	"@abianne the effexor may have been pushing me toward hypomania, so we are trying just an ssri, then see if a mood stabilizer is needed."	10021030	hypomania																																													
345762127270793217	71	84	ADR	muscle spasms	Abilify	seroquel left me with sleep paralysis. abilify left me with occasional muscle spasms. i've been off of both for nearly a decade.	10028333	muscle spasm																																													
345762127270793217	22	37	ADR	sleep paralysis	seroquel	seroquel left me with sleep paralysis. abilify left me with occasional muscle spasms. i've been off of both for nearly a decade.	10041002	sleep paralysis																																													
345955364426100736					lamotrigine	took my lamotrigine (#14) at 1704 utc. long drive ahead of me today. hope my back pain goes away.																																															
346054053182193665	47	52	ADR	tired	olanzapine	@ineedyouhere66 ugh the olanzapine makes me so tired :(	10043890	tiredness																																													
346070352121712640	84	106	ADR	blood pressure dropped	paxil	"@indiescent @serarrist when i weaned myself off paxil, slower than recommended, my blood pressure dropped so bad i couldn?t walk for a week."	10005744	blood pressure dropped																																													
346070352121712640	116	129	ADR	couldn?t walk	paxil	"@indiescent @serarrist when i weaned myself off paxil, slower than recommended, my blood pressure dropped so bad i couldn?t walk for a week."	10049278	unable to walk																																													
346113006150758401	85	95	ADR	withdrawal	venlafaxine	gimme one reason why i shouldn't have sex drive / libido. i accept this as a part of withdrawal symptoms from venlafaxine. :o	10013754	drug withdrawal syndrome																																													
346113006150758401	50	56	ADR	libido	venlafaxine	gimme one reason why i shouldn't have sex drive / libido. i accept this as a part of withdrawal symptoms from venlafaxine. :o	10024870	loss of libido																																													
346113006150758401	38	47	ADR	sex drive	venlafaxine	gimme one reason why i shouldn't have sex drive / libido. i accept this as a part of withdrawal symptoms from venlafaxine. :o	10024870	loss of libido																																													
346320798962835456					lozenge	"4 types of medicine, 2 types of lozenge, spoonful of honey and now ice. any other cough remedies?"																																															
346352039904833536	99	105	ADR	crying	effexor	i called for my effexor refill on wednesday. i was out. it's sunday and i can't stop screaming and crying	10011469	crying																																													
346352039904833536	85	94	ADR	screaming	effexor	i called for my effexor refill on wednesday. i was out. it's sunday and i can't stop screaming and crying	10039740	screaming																																													
346415316575858690	1	15	ADR	arms stil hurt	cipro	"arms stil hurt. cipro to tendons is like a razor to rope: cut it partway through, makes it weaker &amp; won't heal ever. damned cipro."	10033421	pain in arm																																													
